445710;;C;2344.00;+
411150;0065898H;D;17150.00;+
707000;;C;14292.00;+
445710;;C;2858.00;+
411150;0020492N;D;11353.00;+
707000;;C;9461.00;+
445710;;C;1892.00;+
411150;0020492N;D;3100.00;+
707000;;C;2583.00;+
445710;;C;517.00;+
411150;0020492N;D;5152.00;+
707000;;C;4293.00;+
445710;;C;859.00;+
411150;0020492N;D;4414.00;+
707000;;C;3678.00;+
445710;;C;736.00;+
411150;0020492N;D;4915.00;+
707000;;C;4096.00;+
445710;;C;819.00;+
411150;0568915R;D;21073.00;+
707000;;C;17561.00;+
445710;;C;3512.00;+
411150;0293145S;D;9036.00;+
707000;;C;7530.00;+
445710;;C;1506.00;+
411150;0293145S;D;8603.00;+
707000;;C;7169.00;+
445710;;C;1434.00;+
411150;0293145S;D;28211.00;+
707000;;C;23509.00;+
445710;;C;4702.00;+
411150;0293145S;D;6287.00;+
707000;;C;5239.00;+
445710;;C;1048.00;+
411150;0224528F;D;8750.00;+
707000;;C;7292.00;+
445710;;C;1458.00;+
411150;0297028B;D;254861.00;+
707000;;C;212384.00;+
445710;;C;42477.00;+
411150;0224528F;D;70882.00;+
707000;;C;59068.00;+
445710;;C;11814.00;+
411150;0224528F;D;62232.00;+
707000;;C;51860.00;+
445710;;C;10372.00;+
411150;0253255E;D;132569.00;+
707000;;C;110474.00;+
445710;;C;22095.00;+
411150;0293145S;D;3602.00;+
707000;;C;3002.00;+
445710;;C;600.00;+
411150;0568915R;D;4404.00;+
707000;;C;3670.00;+
445710;;C;734.00;+
411150;0413305R;D;629286.00;+
707000;;C;524405.00;+
445710;;C;104881.00;+
411150;0568916S;D;2738.00;+
707000;;C;2282.00;+
445710;;C;456.00;+
411150;0065898H;D;11470.00;+
707000;;C;9558.00;+
445710;;C;1912.00;+
411100;0320653L;D;49272425.00;+
706601;;C;41060354.00;+
445715;;C;8212071.00;+
411100;0320653L;D;14709350.00;+
706601;;C;12257792.00;+
445715;;C;2451558.00;+
411100;0320653L;D;4136186.00;+
706601;;C;3446822.00;+
445715;;C;689364.00;+
411150;0224528F;D;35738.00;+
707000;;C;29782.00;+
445710;;C;5956.00;+
411150;0471474I;D;8350.00;+
707000;;C;6958.00;+
445710;;C;1392.00;+
411150;0471474I;D;6305.00;+
707000;;C;5254.00;+
445710;;C;1051.00;+
411150;0328297W;D;20952.00;+
707000;;C;17460.00;+
445710;;C;3492.00;+
411150;0328297W;D;47381.00;+
707000;;C;39484.00;+
445710;;C;7897.00;+
411150;0065898H;D;50289.00;+
707000;;C;41907.00;+
445710;;C;8382.00;+
411100;0018328R;D;34958.00;+
706001;;C;33136.00;+
445710;;C;1822.00;+
411100;0018328R;D;177125.00;+
706001;;C;62120.00;+
706001;;C;105771.00;+
445715;;C;9234.00;+
411100;0018328R;D;28363.00;+
706001;;C;12070.00;+
706001;;C;14814.00;+
445715;;C;1479.00;+
411100;0403460O;D;29983.00;+
706001;;C;28420.00;+
445710;;C;1563.00;+
411100;0403460O;D;733806.00;+
706001;;C;257355.00;+
706001;;C;438196.00;+
445715;;C;38255.00;+
411100;0020885E;D;227251.00;+
706001;;C;79700.00;+
706001;;C;135704.00;+
445715;;C;11847.00;+
411100;0072391B;D;117168.00;+
706001;;C;111060.00;+
445715;;C;6108.00;+
411100;0072391B;D;16831.00;+
706001;;C;15954.00;+
445715;;C;877.00;+
411100;0072355D;D;68813.00;+
706001;;C;65226.00;+
445715;;C;3587.00;+
411100;0072355D;D;13714.00;+
706001;;C;12999.00;+
445715;;C;715.00;+
411100;0072391B;D;70672.00;+
706001;;C;66988.00;+
445715;;C;3684.00;+
411100;0072391B;D;9618.00;+
706001;;C;9117.00;+
445715;;C;501.00;+
411100;0072355D;D;41507.00;+
706001;;C;39343.00;+
445715;;C;2164.00;+
411100;0072355D;D;7837.00;+
706001;;C;7428.00;+
445715;;C;409.00;+
411100;0020885E;D;120242.00;+
706001;;C;51170.00;+
706001;;C;62803.00;+
445715;;C;6269.00;+
411100;0020885E;D;162877.00;+
706001;;C;154386.00;+
445710;;C;8491.00;+
411100;0020885E;D;330593.00;+
706001;;C;115943.00;+
706001;;C;197415.00;+
445715;;C;17235.00;+
411100;0020885E;D;180363.00;+
706001;;C;76755.00;+
706001;;C;94205.00;+
445715;;C;9403.00;+
411100;0020885E;D;255041.00;+
706001;;C;241745.00;+
445710;;C;13296.00;+
411100;0542325I;D;22396.00;+
706001;;C;21228.00;+
445715;;C;1168.00;+
411100;0542325I;D;25277.00;+
706001;;C;23959.00;+
445715;;C;1318.00;+
411100;0542325I;D;52439.00;+
706001;;C;49705.00;+
