0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;208999;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639561Z;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;179909;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639400R;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;163202;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639570J;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;146484;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639410C;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;139653;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639568G;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;135678;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639556T;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;135488;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639399P;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;130744;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639396L;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;129617;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639340Y;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;123827;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639386A;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;106439;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639558W;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;100554;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639552N;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;98874;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639381V;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;95811;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639391F;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;92702;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639564C;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;88075;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639388C;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;81746;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639398N;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;78190;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639362Y;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;76682;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639554R;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
0001;3;GL0639360W;202608;E21;00730000022;706001;;20260730;0001M2608ZND2;EUR;D;36879;+;;7003279R 108;GCA;;0000000;20260630;COL_2000DEB;;108;;20260830;;GL0639356R;;;;AUAR20260731;VENTE P1;Avoir;;B00000008J
