NOT;60574C-OFFICE;DEW0001;GK1346822E;04/03/2026;OAE000;18261;51261;DEB/M;EMPLOYE;7791095;NOT;86
NOT;41532Y-OFFICE;DMS0001;GK0001234C;04/03/2026;OAE000;22398;55398;DEB/M;EMPLOYE;7791119;NOT;88
NOT;75521W-OFFICE;DSW0001;GK0009769B;04/03/2026;OAE000;3375078;4226394;DEB/M;EMPLOYE;7791107;NOT;91
NOT;74211X-OFFICE;DSW0001;GK0349326L;05/03/2026;OAE000;3204143;3932602;DEB/M;EMPLOYE;7791107;NOT;91
NOT;70607D-OFFICE;DRW0001;GK0008400W;05/03/2026;OAE000;2600033;3164512;DEB/M;EMPLOYE;7791085;NOT;90
NOT;76874A-OFFICE;DCW0001;GK0001598R;05/03/2026;OAE000;3646102;4654663;DEB/M;EMPLOYE;7791093;NOT;85
NOT;69429D-OFFICE;DMS0001;GK0001267P;05/03/2026;OAE000;2328035;2873958;DEB/M;EMPLOYE;7791119;NOT;88
NOT;76919J-OFFICE;DCW0001;GK0001685P;05/03/2026;OAE000;3657114;4669688;DEB/M;EMPLOYE;7791093;NOT;85
NOT;72159X-OFFICE;DLS0001;GK0302950L;05/03/2026;OAE000;2794041;3313853;DEB/M;EMPLOYE;7791081;NOT;87
NOT;54655P-OFFICE;DLS0001;GK0010180T;05/03/2026;OAE000;24512;57512;DEB/M;EMPLOYE;7791081;NOT;87
