false;26/12/2025;0804;602210;58709-FRA13011;GD0878383M;HAF;STANDARD - FP0271989;1170,00000;STANDARD;955,89;EUR;02/12/2025;FP0271989;20,00;UC ACHAT FOD;;;;PRN-FVS0075397-FP0271989.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528509;44923073
true;26/12/2025;0804;401100;58709-FRA13011;GN0909198E;HAF;STANDARD - FP0272134;0,00001;STANDARD;17835,86;EUR;03/12/2025;FP0272134;0,00;;;;;PRN-FVS0075398-FP0272134.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528510;44923073
false;26/12/2025;0804;445660;58709-FRA13011;GN0909198E;HAF;STANDARD - FP0272134;14968,00000;STANDARD;2972,64;EUR;03/12/2025;FP0272134;20,00;;;DED_20.00D;;PRN-FVS0075398-FP0272134.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528510;44923074
false;26/12/2025;0804;602210;58709-FRA13011;GN0909198E;HAF;STANDARD - FP0272134;14968,00000;STANDARD;14863,22;EUR;03/12/2025;FP0272134;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075398-FP0272134.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528510;44923075
true;26/12/2025;0804;401100;58709-FRA13011;GN0909198E;HAF;STANDARD - FP0271687;0,00001;STANDARD;18761,93;EUR;20/11/2025;FP0271687;0,00;;;;;PRN-FVS0075399-FP0271687.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528511;44923075
false;26/12/2025;0804;445660;58709-FRA13011;GN0909198E;HAF;STANDARD - FP0271687;14848,00000;STANDARD;3126,99;EUR;20/11/2025;FP0271687;20,00;;;DED_20.00D;;PRN-FVS0075399-FP0271687.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528511;44923076
false;26/12/2025;0804;602210;58709-FRA13011;GN0909198E;HAF;STANDARD - FP0271687;14848,00000;STANDARD;15634,94;EUR;20/11/2025;FP0271687;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075399-FP0271687.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528511;44923077
true;26/12/2025;0804;401100;58709-FRA13011;GN0290426E;HAF;STANDARD - FP0271783;0,00001;STANDARD;768,80;EUR;24/11/2025;FP0271783;0,00;;;;;PRN-FVS0075400-FP0271783.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528512;44923077
false;26/12/2025;0804;445660;58709-FRA13011;GN0290426E;HAF;STANDARD - FP0271783;619,00000;STANDARD;128,13;EUR;24/11/2025;FP0271783;20,00;;;DED_20.00D;;PRN-FVS0075400-FP0271783.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528512;44923078
false;26/12/2025;0804;602210;58709-FRA13011;GN0290426E;HAF;STANDARD - FP0271783;619,00000;STANDARD;640,67;EUR;24/11/2025;FP0271783;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075400-FP0271783.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528512;44923079
true;26/12/2025;0804;401100;58709-FRA13011;GN0221767H;HAF;STANDARD - FP0271957;0,00001;STANDARD;9728,75;EUR;28/11/2025;FP0271957;0,00;;;;;PRN-FVS0075401-FP0271957.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528513;44923079
false;26/12/2025;0804;445660;58709-FRA13011;GN0221767H;HAF;STANDARD - FP0271957;10009,00000;STANDARD;1621,46;EUR;28/11/2025;FP0271957;20,00;;;DED_20.00D;;PRN-FVS0075401-FP0271957.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528513;44923080
false;26/12/2025;0804;602210;58709-FRA13011;GN0221767H;HAF;STANDARD - FP0271957;10009,00000;STANDARD;8107,29;EUR;28/11/2025;FP0271957;20,00;UC ACHAT FOD;;;;PRN-FVS0075401-FP0271957.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528513;44923081
true;26/12/2025;0804;401100;58709-FRA13011;GN1144832W;HAF;STANDARD - FP0271975;0,00001;STANDARD;1363,52;EUR;28/11/2025;FP0271975;0,00;;;;;PRN-FVS0075402-FP0271975.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528514;44923081
false;26/12/2025;0804;445660;58709-FRA13011;GN1144832W;HAF;STANDARD - FP0271975;1134,00000;STANDARD;227,25;EUR;28/11/2025;FP0271975;20,00;;;DED_20.00D;;PRN-FVS0075402-FP0271975.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528514;44923082
false;26/12/2025;0804;602210;58709-FRA13011;GN1144832W;HAF;STANDARD - FP0271975;1134,00000;STANDARD;1136,27;EUR;28/11/2025;FP0271975;20,00;UC ACHAT DE CARBURANT;;;;PRN-FVS0075402-FP0271975.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528514;44923083
false;26/12/2025;0804;445660;35973-FRA06730;GN0669800L;HAF;STANDARD - FPCA034496;2000,00000;STANDARD;347,00;EUR;24/11/2025;FPCA034496;20,00;;;DED_20.00D;;PRN-FVS0075403-FPCA034496.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528515;44923084
false;26/12/2025;0804;602210;35973-FRA06730;GN0669800L;HAF;STANDARD - FPCA034496;2000,00000;STANDARD;1735,00;EUR;24/11/2025;FPCA034496;20,00;UC ACHAT FOD;;;;PRN-FVS0075403-FPCA034496.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528515;44923085
false;26/12/2025;0804;445660;35973-FRA06730;GN0669800L;HAF;STANDARD - FPCA035015;2228,00000;STANDARD;379,43;EUR;01/12/2025;FPCA035015;20,00;;;DED_20.00D;;PRN-FVS0075404-FPCA035015.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528516;44923086
false;26/12/2025;0804;602210;35973-FRA06730;GN0669800L;HAF;STANDARD - FPCA035015;2228,00000;STANDARD;1897,14;EUR;01/12/2025;FPCA035015;20,00;UC ACHAT FOD;;;;PRN-FVS0075404-FPCA035015.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;2;11528516;44923087
false;26/12/2025;0804;445660;35973-FRA06730;GD0035999H;HAF;STANDARD - FPCA035267;1500,00000;STANDARD;254,25;EUR;03/12/2025;FPCA035267;20,00;;;DED_20.00D;;PRN-FVS0075405-FPCA035267.pdf;PRN;B00000001B;PRN01_SRC_FACTURESFOURNISSEURS_20251212_214826;PIRENE;1;11528517;44923088
